feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
CSM5MCXD	0	0	0	0	0	0.0237404029545021	0	0	0	0	0	0.0146642395132198	0	0	0	0	0	0.147061574960855	0.403755033352912	0.0845031773319817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192328906896582	0.000246395948064642	0.0288891581182097	0.000487679946999311	0.0031562196318272	0	0	0.00293446327856902	0	0.0104120179879266	0	0	7.4736696280188e-05	0	0.000440445537038372	0.00244116018752674	0.0192247115710502	0	0.00152816607291378	0	0.000356405093341635	0.000424700733718059	0	0.00833840694284483	0.012991609757893	0.0524365338735641	0	0.0566526650379997	0	0	0.00305122019669758	0.0163302237346776	0	0	0.0537440682220283	0	0	0	6.45127980202443e-05	0	0	0	0	0.0011063280307085	0.000173806270419042	0	0	0.0315370455285525	0
CSM5MCXH	0	0	1.76627044686439e-05	0	1.64445869190823e-05	0.0501345715362878	0.0340024317686681	0.00674552895028923	0	0.00215941788598542	0.00670573711033688	0	0	0	0.0749507728245283	0	0.143360254407911	0.000162111143887496	0.221970455370914	0.224263561657964	0.000112269834151265	0	0	0	0	0.0141304681043025	0	0.0318264677859678	0	0	0	0	0.014180715453222	0	0	0	0.0129958931166817	0	0.00631563496508977	3.39042717961326e-05	0.00017977384835614	7.44066803190575e-05	0.00205151297305341	0	0	0.00146326370641093	0.00189691355405488	0	0.020194967834591	0	0	0	0.000747619646043463	0	0.00152741789735451	0	0	0	0	0	0	0.00256271630468612	0	0.0318216968255654	0	0.0546221165888729	0.0017341933513926	0	0.000340057815919294	0.024832442855568	0	0	0	0	0	0	0	0.00109194087338622	0	0	0.00395015219363684	6.77070337964684e-05	0.000139982008403793	0	0	0.00657976345375305	3.70510754658335e-05
CSM5MCXJ	0	0	0	0	6.38236592689121e-05	0.111758055010339	0.00309716425018713	0.00127293864728582	0	0.00437161769951256	0.0261323549193297	0	0	0	0.0659309508796153	0	0.162572594363078	0.000383749850034598	0.190822642533783	0.18066337018813	8.9070359929083e-05	0	0	0	0	0.00932401050101169	0	0.0251963082456532	0	0	0	0	0.0084642088633289	0	0	0	0.00542733373431826	0	0.0154408821237605	0.000132090737854014	0.000779719103188719	0.000474738959213854	0.000549368206365319	0	3.28207108582222e-05	0.0012818254859182	0.000773659895030278	1.39361787644144e-05	0.0676274281771761	0	0	0	0.000189855188964485	8.58387822445811e-06	0.000757502006607768	0	0.00114660415718232	0.000213284127177124	0	0	0	0.00225917576187474	0	0.0207683399102672	0	0.0225014754171866	0.000712057945419461	0	0.000930795359939182	0.0226549753572004	0.000313059088186119	0	0	0	0	0	0	0.00198327981706039	6.26118176372239e-06	0	0.00583198785249948	0	0	0	0	0.0368621017130997	0.000183997954411326
CSM5MCXL	0	0	0.000629321100228718	0	0.00035984519312916	0.0643998459438266	0.0102200930701649	0.0085796763351603	0	0.00277186875523754	0.0286627711996553	0	0	0	0.0602442867435805	0	0.212174027989591	0.000254380360449015	0.0863089919683532	0.225739620587714	0.000177066682333396	0	0	0	0	0.0115931758337434	0	0.0273013160868753	0	0	0	0	0.0117794222403913	0	0	0	0.0106883610071422	0	0.00590286872504645	0.000209807699055182	0.000214397561212442	7.16018496532512e-05	0.000411455643164124	0	3.62089125739376e-05	0.00316149705392048	0.00126731194008782	4.29407104045851e-05	0.0550994592530397	0	0	0	0.00015554532866269	7.93536168521787e-05	0.00164296665842531	0	0.000221639343727229	0.000300584972832096	0	0	0	0.0115712464923253	0	0.0188492379196868	0	0.0359953309882198	0.00189959095148455	0	0.000618917412672263	0.0369214631746179	0	0	0	0	0	0	0	0.00362782704909806	3.19250412271619e-05	0	0.00423603478340338	0	0	0	0	0.0547487937842251	0.000797922036805391
CSM5MCXN	0.000917965971001455	0.0015155618181234	0.000734168784363164	0	0.00253868589091402	0.0149746768887277	0	3.27407862990519e-05	0	0	0	1.68293761350267e-05	0	0	0.00701825783318212	0	0.0586024376076379	0.00582367811625223	0.152493527064952	0.0395597435203077	1.46874555360233e-05	0.00228675522998362	0	0	0.00370797054553188	0.008205085837468	0	0.012589495307409	0	0	0	0	0	0.0036618682545438	0.0442213787134911	0	0	0	0	0	0	0	0.00208623066342931	0	0	0.00142549915674626	0.00301582420339678	0	0.157033378772649	0.000825659392806309	0	0	0	0.0033416001268833	0.0020175872080422	0.00117122258277886	0.00284793842692251	0	0.00161327419592556	0	0	0.00683129876375483	0.00744001219874779	0.00799925746752568	0.00016421391259026	0.32810959697724	0.00877493871302191	0	0	0.104040223228925	0	0	0	0	0	0	1.99912589240317e-05	0	0	0	0.000228165541903362	4.1614457352066e-05	0	0	0.00205695774857626	0	0
CSM5MCXP	0	0	0.000233666546941147	0	0.00025364322064337	0.0667820201865297	0.00348007780813515	0.0100387829968239	0	0.00279653253372829	0.0159442105985334	0	0	0	0.065898809067392	0	0.118803699922111	0.000253239651477668	0.113322221728971	0.215869146733713	0.000197446214319441	0	0	0	0	0.0065950264136019	0	0.0363692496438502	0	0	0	0	0.0107447263599272	0	0	0	0.00713732248001324	0	0.00809922958646267	0.00015567680566934	0.000447558204762923	0.000338695422314953	0.00489630290287301	0	0.00018049630935998	0.00166684154663847	0.00283113858968719	1.47302745481034e-05	0.0876703566340717	0	0	0	5.62978986153542e-05	3.90453167816166e-05	0.00205235099217479	0	0.000229126393827006	0.000341318621892013	0	0	0	0.024043641969579	0	0.0255505692343082	0	0.0526377280670248	0.00103132100295009	0	0.00116772738095719	0.0217446093248691	5.77103906953093e-05	0	0	0	0	0	2.08847043250507e-05	0.00653237230062674	8.79780781229191e-05	0	0.0096708288099956	0	0	0	0	0.0737156411301551	0
CSM5MCXR	0	0	0.00546597389151621	0	0.00224844374624409	0.0647477293065608	0.000460405344498733	0.00893355792595302	0	0.0026411814464505	0.0118222416912706	0	0	0	0.070748206144018	0	0.15381682256421	0.000139723989496512	0.136690682726726	0.230705841912053	0.000130946587672772	0	0	0	0	0.0035913862252763	0	0.0337966712826274	0	0	0	0	0.00662959201003318	0	0	0	0.00737373197162491	0	0.0182343378491365	0.000751488484048807	0.00129262551276357	0.000154114845974969	0.00244409815666397	0	0	0.00239898639380242	0.000249441512293262	0.000271895330912131	0.114039882880882	0	0	0	0.000276386094635905	0.000189326516081833	0.0014846056619549	0	0.003077397904528	0	0	0	0	0	5.71551746662138e-05	0.0201489341376427	0	0.00850897662843258	0	0	0.000612274808611815	0.0227039745708463	0.000160544803124918	0	0	0	0	4.00086222663496e-05	1.99022483212709e-05	0.0129721833929924	0.000140030177932224	0	0.0199829800054869	0.00525501005931074	0	0	5.15417200114964e-05	0.0245387577404437	0
CSM5MCXT	0	0	0	0	0	0.0559067954703814	0.0778642410264345	0.000256923390432189	0	0.000466938333685232	0	0	0.00166141748538429	0	0.000613591104277989	0	0.030110522024589	0.0666103015855464	0.0983986948210008	0.228898914646861	0.00363923704585929	0	0.0149211784791811	0	0.0101025874454191	0.040041520618562	0	0.0151981324919382	0	0	0	0	0.000149718682173094	0.000868368356603943	0.079363778380377	0	0	0.00022411813652259	0.000699130037369374	0	0	0	0	0	0	0.00018027560092378	0.00276136436335631	0.000199897435037933	0.0260623945709655	0.112602756581541	0	0.00172181594351692	0	0.00033254920941382	0.00252048591019454	0	0.000336023909204868	0.00300009667841183	0.000194787582404038	0.000796932616782105	0.0101120917713182	0.00339488389290648	0	0.004505459264357	0	0.0639452068458126	0.00415441238840848	0.000109044255207298	0	0.0343865489056842	0	0	0	0	0	0	7.0413769295059e-05	0.000130505636269652	0.000153091184911464	0	0.00170015016834921	0	0	0	0.000632701953128753	0	0
CSM5MCXV	0	0	0	0	0.000172245984079755	0.0229913529440171	0.0936658282319985	4.51120434494596e-05	0	0.000223202087703349	0	0	0.00330230410787192	0	0.000625006856517967	0	0.0205968261831941	0.00870272834562961	0.0976084157747383	0.260378512600563	0.000265750946865907	0	0.0256838242463495	0	0.0121678459194055	0.0523076194343913	0	0.0247954245725096	0	0	0	0	0.000513354548980555	0.00270579986062429	0.0859319835468175	6.96160852322342e-05	0	0.000588507112272496	0.00037401985114461	0	0	0	0.000144256011666795	0	0	0.000278156758814509	0	2.306865858211e-05	0.00131112002643566	0.113123575318094	0	0.000317937378947214	1.07653740049847e-05	0.00031752726946131	0.00315866326043398	0	0.000446404175406698	0	0.000190085746716587	0.000281950271559122	0.000924899418085398	0.0181369894867408	0	0	0	0.102403313356559	0.00447460207332901	0	0	0.035253831627295	0	0	0	0	0.00012959459754572	0.000132055254461145	0.000696365907065295	0.00062285378171697	0.000393500051725059	0	0.00104393369636909	0	0	0	0.00216240479180126	0	0.000306864422827801
CSM5MCY2	0	0	0	0	9.83520655980645e-05	0.0233408589891332	0.110189110246423	0.000119639505394524	0	0.000317674101577931	0	0	0.00376449950977482	0	0.000574044470280483	0	0.0180608575153873	0.0202217373416491	0.083197148301815	0.268035476337169	0.00054538830132371	0	0.0156870009477004	0	0.0117179168602664	0.0287118437993168	0	0.018919723836406	0	0	0	0	0.00111656715470852	0.00589795128860651	0.114137520954824	0.0108640653688151	0	0.00056657339765961	5.87451463613829e-05	0	0	0	0.000726945600356974	0	0	0.000326885013028323	0.00382457512112349	0.000342338875572867	0.0149742810883613	0.0658293607013393	0	0.00179623007628682	0	0.000299354622137709	0.00216077748280118	0.000383173916336268	0.000706988625547793	0	0.00043229877740502	0.00264967219389583	0.00310704511913802	0.00124859021883079	0	0.00508646998982706	0.000447240922646766	0.0947531578074756	0.00428327851135296	0.000159962828855125	0	0.0544057836336432	0	0	0	0	5.22975083461092e-05	0.000413979297964798	0.000574146813741042	0.00095752541699843	0.000602495952316135	0	0.000970830066871217	0.000399139496183612	0	0	0.00194247888142691	0	0
CSM5MCY4	0	0	4.51686293737718e-05	0	0.000428046637243033	0	0.0116025333691165	0	0	0.202872577080319	0	0.00278641897513013	0.0423256440777437	0	0	0	0.112644018538978	0.0144084761676909	0.128400271729409	0	0	0	0	0	0	0.00524515431893886	0	0.0997041560310199	0	0	0	0	0	0.0115354136301405	0.0587744125624512	0	0.0229159030828961	0	0.00222919850061257	1.79408107325729e-05	0.000548566671693611	0.000269850900254052	0.00534361770960645	0	4.28468773966153e-05	0.0035378223422826	0.00166480170180199	0.000237557440935421	0.00376567063858627	0.000487567915202864	0.000153130096311549	0	0	0.000120625568631358	0.011654034049337	0	0.00390877498772374	0	0	0.000783063621386417	0.00193887396928723	0.000252965431329278	0	0	0	0.0715048952557426	0.00846679625560505	0	0.00651863527840919	0.134622567028188	0	0	0	0	0	0	0	0.00227120110456295	0.000455907660968911	0	0.00646639585892317	0.0131468150364679	0	0	0	0.00590168245757025	0
CSM5MCY8	0	0	0.000102050418399488	0	0.000553327197780794	0	0.00771116667189446	0	0	0.0211218347566668	0	0.00168816832363686	0.0477408046574308	0	0	0	0.15913505187587	0.0234633570337962	0.195044946271033	4.16296324349186e-05	0	0	0	0	0	0.00792683129548091	0	0.145168888383294	0	0	0	0	0	0.0150963791037169	0.066455781741619	0	0.0143545621813002	0	0.000358332843076956	0.000155243837621884	0.000556651786482193	0.000203956289464133	0.00167385813748735	0	3.19449610004063e-05	0.00290670235636729	0.00411656354900711	4.69778838241269e-05	0.0170758103070634	0.000525285014821161	0.000496375547852467	0	0	0.0001183842672368	0.00932894044346255	0	0.00545391549097887	0	0	0.000495363716508563	0.0131237416251081	0.00718140068969315	0	0.00598079052648331	0	0.04647182360484	0.00508690980781131	0	0.00421601211537942	0.123528562336544	0	0	0	0	0	0	0	0.00541864594127707	0.00065031845946076	0	0.00827331125710071	0.0306566106049465	0	0	0	0.000262787054745424	0
CSM5MCYS	0	0	0	0	0	0.415809376245315	0	0	0	0	0	0.0330153590474978	0	0	0	0	0	0.144863246337407	0.119220046774363	0.00692939246031605	0	0	0	0	0	0	0	0	0.000314030246476768	0	0	0	0	0	0	0	0	0	0.00264535330017146	0.000128111841846244	0.0151184472094845	0.00159941905966741	0.00382794017197817	0	0.000595147206755639	0.000926363188114221	0	0.0643833872895971	0	0	0	0	0.000156963045253894	0.00152953040448137	0.0183041616767278	0	0.00210290901372005	0.00129361713474012	0.00103145656081573	0	0	0	0.00103968488236521	0.0289199463471773	9.26988123928105e-06	0.000110717795026469	0	0	0	0.0493132684497196	0.000632330887681744	0	0.000212478176720599	0	0	0	0	0	0	0	0	0.00232038667695172	0	0	0	0.0836476586883889	0
CSM5MCYW	0	0	0	0	0	0	0	0.72130955398396	0	0	0	0	0	0	0	0	0	0	6.1088442812106e-06	4.69034993116679e-05	0	0	0	0.00552260230968154	0.0236877167086624	0	0	0	0	0	0	0	0	0	0	0	0.104412573533919	0	0.0249124882171783	0	0.0397945647438096	0	0	0	0.00547021120449015	0.000856273596705283	0.00844242279663305	0	0	0	3.58247478186249e-05	0	0.000906179748290766	0.00440209531288051	0.00704546471117384	0	0	0	0	0.00910642310808057	0	0.00175375600737534	0	0.0221797640288056	0	8.47990418018896e-05	0	0	0	0.0106386040855951	0.000532297770333961	0	0	0	0	0	5.72574726696519e-05	0.000537371217279373	0.00815230446314234	0	0	0	0.000106438846120076	0	0	0	0
CSM5MCZ3	0	0	0	0	0	0	0	0.520305235784074	0	0	0	0	0	0	0	0	0	0	0	1.37581993268721e-05	0	0	0	0.012921402180216	0.0421963973355167	0	0	0	0	0	0	0	0	0	0	0	0.171302379944513	0	0.0189184839488208	0	0.0340276531274253	0	0	0	0.0471178865443424	0.000569632113215689	0.0314400451268938	0	0	0	0.000468418693361413	0	0.00452634092583296	0.00260371255943355	0.00857754403770301	0	0	0	0	0.0266957060659901	0	0.00385080267361274	0	0.0218647650062227	0	4.94868564935555e-05	0	0	0	0.0225686728787603	0.00214862545456717	0	0	0	0	0	0.000120730865411002	0.00208826002186167	0.0250529344052784	0	0	0	0	0	0	0	0.000571125251127132
CSM5MCZ5	0	0	0	0	0	0	0	0.56040777236066	0	0	0	0	0	0	0	0	0	0	0	1.68145566368278e-05	0	0	0	0.129364065315483	0.0198614562058248	0	0	0	0	0	0	0	0	0	0	0	0.0631205208314014	0.000144808999884438	0.0132710671618231	0	0.0232342524543648	0	0	0	0.00908077774152174	0.00038418714255055	0.070932971470487	0	0	0	0.00125946124530033	0	0.00459954553820135	0.0111569169073526	0.00883406233777775	0	0	0	0	0.0417683777499188	0	0.00273180496826329	0	0.0165254481690782	0	9.32443595314996e-05	0	0	0	0.0158655022976837	0.000450426305059266	0	0	0	0	0	0.000105982660013945	0.000437993723788399	0.00635253949739354	0	0	0	0	0	0	0	0
CSM5MCZ7	0	0	0	0	0	0	0	0.673377533105494	0	0	0	0	0	0	0	0	0	0	0	1.0944383783058e-05	0	0	0	0.0284058440982664	0.0234841141762704	0	0	0	0	0	0	0	0	0	0	0	0.120638523724232	0	0.0208784388039207	0	0.0384585646136658	0	0	0	0.0080876969419061	5.02630958925626e-05	0.019886249344477	0	0	0	0.000467771069838849	0	0.000405651558181307	0.00467750802461473	0.0051466978108699	0	0	0	0	0.0163860732716361	0	0.000345254773600728	0	0.0218252293380421	0	0.000149674581922006	0	0	0	0.00774720500198874	2.69556119101243e-05	0	0	1.95580191678722e-05	0	0.000122110948690601	0.000193857464601759	0.00076661354924846	0.00844166668777852	0	0	0	0	0	0	0	0
CSM5MCZB	0	0	0.000184054666370174	0	0.000331725251812395	0.0685763701858678	0.00337375963822434	0.00250572490301305	0	0.00229504278076823	0.0145702999389804	0	0	0	0.110021192202668	0	0.339008165888644	0.000326846939285742	0.0884736857724422	0.0692281330657308	0.000144926534645979	0	0	0	0	0.0173570359698309	0	0.0280144211048809	0	0	0	0	0.00707395968969054	0	0.000630623525580855	0	0.00631395925064241	0	0.00617807792047294	0.000288735122671266	0.000388537266445706	0.000170842569943822	0.000243712363310699	0	7.67317907838107e-05	0.00228477799816006	0.00172234921644138	0	0.100680240029237	0	0	0	0	0.000153971739122481	0.00143849240629676	0	0.00288531859649323	0.000112810977178847	0	0	0	0.0140737283763716	0	0.0137637522679072	0	0.0499603230581166	0.00192154697794637	0	0.00148087274637206	0.0212884477087582	2.3273616012573e-05	0	0	0	0	0	4.57341799373706e-06	0.0101632527287044	0.000228264373642965	0	0.00750599524283223	0	0	0	0	0.00453144417970565	0
CSM5MCZD	0.00128581447634977	0.00171736492034458	0.00111344380996976	0	0.00117020761204665	0.0193901405226387	0	4.26248330614008e-06	0	0	0	0	0	0	0.0180954891906542	0	0.0335542685859347	0.00766706387466386	0.236487771975025	0.0460137152157971	8.8056667324406e-05	0.00443651738063955	0	0	0.00479508579339265	0.0125868013140092	0	0.0157414548125828	0	0	0	0	0	0.0042153880637576	0.0540196984948028	0	0	0	0	0	0	1.75697482618945e-05	0.00132095397287356	0	0	0.00237649038768429	0.0102294401196988	0	0.155664850710161	0.0112802981991736	0	0	0	0.00434814882429274	0.00302043725593384	0.00214371721396606	0.00688068768618475	9.04478164961431e-05	0.00370326628897599	0	0	0.00775137787371946	0.0100195388076233	0.0123310523156408	0	0.200281614994626	0.0170207196194621	0	0	0.0886239934561524	0	0	0	0	0	0	0	0	0	0	0.000325508176378648	0	6.84076589131749e-05	0	0.000118933680542055	0	0
CSM5MCZF	5.34108506905808e-05	0.000543010315354238	0.000248432079457338	0	0.000207401904884688	0.028759389745219	0	5.72989969094354e-06	0	0	0	0	0	0	0.0135890710348966	0	0.0313693590544438	0.00908710931164976	0.316065359737939	0.0398636283873555	6.11871431282899e-05	0.00588092347565483	0	0	0.0064673173172405	0.0090142577298649	0	0.0133613075221816	0	0	0	0	0	0.00518197803299706	0.0598852280627977	0	0	0	0	0	0	0	0.00163158893699617	0	0	0.00238138723941107	0.0189278027522959	0	0.0852328718206091	0.0143747835300173	0	0	0	0.00193977568465906	0.00258183140895675	0.000920058178945791	0.00419295641848527	0	0.00243397953300294	0	0	0.00926882898756254	0.00481772012407279	0.00754024103436968	0	0.209455460006068	0.00736639997053194	0	0	0.0848116218736874	0	0	0	0	0	0	7.76606047397526e-05	0	0	0	8.39021026173875e-05	0	0.000478651263468462	0	0.00163322605119358	0	0.000205150872863246
CSM67U9B	0.00268054169769192	0.00108559307996892	0.00391011827591751	0	0.0028087406381636	0.0171034790076006	0	5.65613320628788e-05	0	0	0	0	0	0	0.02619447364419	0	0.024607214939234	0.00394937730425454	0.196039148536433	0.0516234974188707	1.70999376004052e-05	0.0042720500912823	0	0	0.00253544518574529	0.0055637530700206	0	0.0091714351714552	0	0	0	0	0	0.00476096665036608	0.0312108263448721	0	0	1.63916561613352e-05	0	0	0	0	0.000234036424081286	0	0	0.000257308528507873	0.0143540316441934	0	0.208026305977379	0.103956490473564	0	0	0	0.00574406128779529	0.00275116747547348	0.00133521169570975	0.00388067400466474	0	0.00153798255340923	0.0123820749347597	0	0.0140767900523288	0.00616144142153299	0.00284152395048627	0.000426688975508336	0.0993293890151822	0.0137482486476631	4.57347443513796e-05	0	0.111299345335466	0	0	0	0	0	0	5.24128264911829e-05	0	0	0	0.000379436485216092	0	0	0	0.00622296072366936	0	0.00334996884067583
CSM67U9D	0.000872867450367287	0.00107408733064756	0.000726017588243556	0	0.00113851834281811	0.0168601934434433	0	0	0	0	0	0	0	0	0.0216332712803743	0	0.0665875201804231	0.00447317891435167	0.240219951621863	0.0403313745899129	0	0.00491687891298988	0	0	0.003821856584697	0.00823883620925323	0	0.0118428062165154	0	0	0	0	0	0.00521962336922974	0.0424567849819237	0	0	5.2439120315464e-05	0	0	0	0	0.00192439376413493	0	0	0.00106351820562273	0.00983528221901219	0	0.0983133912236831	0.0763230054689124	0	0	0	0.00461830113103865	0.000744615183239156	0.00107002228256109	0.00211860143646604	0	0.000821444592073441	0.000558842485687474	0	0.00428008913024434	0.0058911693131146	0.00509584265499673	0	0.163513510492194	0.0365254733189553	0.000161890540043671	0	0.115132324429049	0	0	0	0	0	9.52237514255616e-05	2.21545120712619e-05	0	0	0	0.000386382820618981	0	0.000151829546029657	0	0.000886485361456962	0	0
CSM67U9H	0	0	8.48094884310528e-05	0	0	0.009856036679632	0	0.013560292889411	0	0	0	0	0	0	0.0100929581182651	0	0.0030914054441821	0	0.00648934110365764	0.00616844883655325	0.00466116722386885	0	0	0	0	0.0038237652540453	0	0	0.000594714743967073	0	0.00276212657748007	0.631342169384781	0	0	0	0	0	0	0.000450255565897864	0	0	1.74021941650862e-05	0.000298143615695815	0	0.000319005282194924	0.000321626094569184	0.00551324574298825	0	0.228620801681345	0	0	0.000356640147889297	0	0.000463464460264134	0.00170709234809798	0	0.000249186840544638	0	0.000853546174048988	0	0.00375363231491011	0.000211237477365354	0.00084872387928035	0.00783874497891661	0	0.0251689192199582	0	0.00181915828522133	0	0.0031579740784883	0	0	0	0	0	0	0	0	0	0	0	0.00214644533451892	0.00272742702164487	0	0.00032844020674226	0.0200528838004128	0.000248767510564757
CSM67U9J	0	0	0	0	0	0.0260402723258492	0	2.28806288362852e-05	0	0	0	0.0263948716749507	0	0	0	0	0	0.122119056681063	0.614733955740195	0.0502583595939787	0	0	0	0	0	0	0	0	0.000109766540981121	0	0	0	0	0	0	0	0	0	0.00812010334383759	0	0.0163264878254895	0.000160769176184471	0.000925304725625982	0	0	0.00209302316205049	0	0.00139521438040467	0	0	0	0	0	7.55967913093122e-05	0.0039602639073905	0	0.000189395161160264	0	0	0.000471723977770108	0	0.00152947428177	0.00414189779797635	0.0287702236536111	0	0.0193703170307677	0	0	0.000644891027729306	0.0071381514225905	0	0	0.0229855571826225	0	0	0	0	0	0	0	0	0.00509461895991717	0	0.000195039721578026	0	0.0232840133147117	0.0134487699696484
CSM67U9N	0	0	0.00119475735754449	0	0	0.146482061586539	0	0.087875825702313	0	0	0	0	0	0	0.0731426430913855	0	0.0326612485989002	0	0.148063664126815	0.0311986130918075	0.0028750944423666	0	0	0	0	0.0317813087645407	0	0	0.0105404328943269	0	0.0148979328755396	0.138265358915677	0	0	0	0	0	0	0	0	0	0	0	0	0.00226511381352929	0.00329905178996827	0.00281058170717115	0	0.146142155777445	0.0124896886566842	0	0	0	0	0.00241760897073862	0	0	0	0	0	0	0	0.00213446974404746	0.0320942764601932	0	0.0440568798843395	0	0	0	0.0119261849446006	0	0	0	0	0	0	0	0	0	0	0	0.0213850468035269	0	0	0	0	0
CSM67UA2	0	0	0	0	0	0.0203474956415347	0	0	0	0	0	0.0194905974404993	0	0	0	0	0	0.209251471386391	0.35332832681975	0.0601371418277359	0	0	0	0	0	0	0	0	0.000101006261084233	0	0	0	0	0.15708830745704	0	0	0	0	0.00330702723728618	0	0.000596107457421648	0.000174127973428232	0.00210016791914765	0	0.000111136978432305	0.00272064928068396	0	0.00213607679846061	0	0	0	0	5.85776131809259e-05	0.000344644998098735	0.00198592151261841	0	0.000410845725323754	0	0	0.000586879477263009	0	0.000680463232567468	0.00805020903882663	0.0247065126169057	0	0.0172753806817652	0	0	0.00110103845871066	0.00682268706946332	0	0	0.0338096141310066	0	0	0	0	0	0	0	0	0.00581794057762542	0	0	0	0.0674596443877481	0
CSM67UAA	0	0.00114436326474308	0.000722926368378774	0	0	0.00215011068028411	0.00112513590501505	0.0042327020275698	0	0	0	0	2.92881874926919e-05	0	0.000119164915523701	0	0.00252660921263291	0.001116863668853	0.00254885482069034	0.0179468399275352	0.000625224552086359	0	0.000439658173315868	0	0	0.00128454413159742	0	0.000163432557688227	0	0	0	0	0	6.42775107186941e-05	0.00755802917774196	5.29870262272365e-05	0	0	6.6625037197116e-05	0.196189495020226	0	0	0	0	4.67269556181115e-05	0	0.000214966353238346	0	0.00162527083189408	0.000587664128431609	0	0	0.0567161279316973	0	0.00633865685266454	0	0	0.00014644093746346	0	7.17672380546115e-05	0.00630120821598496	0.000324629375873196	0	0.000372921349143589	0.000730192521764365	0.00719561580426369	1.75505551005826e-05	0	0	0.000940910969946519	0.000208818069604384	0.000206135182200473	0	0.000363754817180227	0	0.330732944717093	0.00945773703366107	5.94706707866874e-05	0.000137497979450424	0	5.4104895978866e-05	0.195550073522294	0	0.139555977663174	0.00193570326192158	0	0
CSM67UAG	0	0.00425054672233692	0.00256027402856113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000356990183384751	0.0201721996046467	0.0557139673877923	0.130438310989683	0.177143911855531	0	0	0	0	0	0	0	0	0	0	0.103096934242627	0	0.0186867215089933	0	0	0	0	0	0	0	0	0	0.0019503987210106	0	0	0	0	0	0.0115258782361543	0	0.00135910384397685	0.0123520242900875	0.00119666169776771	0.235646310028965	0.000248786499787076	0	0	0	0	0.193039743404255	0	0.0193191392506266	0.0109420975038148	0	0
CSM67UAK	0	0	0.00659981047141133	0	0	0.0646407811273064	0.0275091805609666	0.323757849152866	0	0	0	0	0	0	0.187616241753476	0	0	0.0166061036152967	0.193021780238405	7.94741575091417e-05	0.00503969820552535	0	0	0	0	0.0326992965673211	0	0	0.0282621334146504	0	0	0	0	0	0	0	0	0	0.00124945037573136	6.04694676699991e-06	0.000720990420772472	0.00121295273274482	0.0041782242536124	0	0.00100357720093745	0.00186915443815658	0	0	0	0	0	0	0.000785563173748649	0.00532336479761301	0.0201974500889333	0	0.0052978812362378	0	0.00272479740568707	0	0.00506226627470934	0.00669958509306683	0	0.0053976558578933	4.10328530617851e-06	0.00031422526949946	0	0	0	0.0317094329778017	0	0	0.00639194667629571	0	0	0	0	0	0	0	0	0.0134476537414619	0.000350183006524656	0.000221145481764568	0	0	0
