feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis
CSM67UF1_P	188.943	366.629	392.557	389.584	362.05	383.013	257.277	370.297	327.816	291.932	312.033	405.236	172.279	492.095	317.773	329.982	368.449	363.898	342.72	226.84	349.919	456.829
CSM67UF1	259.87	540.64	572.557	514.895	464.122	562.965	335.588	562.74	467.107	417.87	433.702	590.38	234.573	780.533	450.888	507.232	516.262	482.299	484.129	331.883	499.84	667.295
CSM67UF5	294.492	455.777	637.003	535.459	490.643	616.793	216.315	654.511	420.772	392.111	409.15	590.225	247.764	736.651	459.749	442.773	533.524	495.176	513.958	165.205	542.596	713.738
CSM67UFV	231.779	399.075	424.069	540.82	426.401	420.107	344.211	724.822	471.696	432.641	429.976	514.845	183.623	614.013	517.252	418.167	509.623	432.832	523.913	263.926	500.644	613.218
CSM67UFZ	195.536	389.288	409.805	524.937	453.094	414.094	361.018	766.969	502.949	473.389	466.052	532.432	161.208	633.607	548.614	463.191	513.349	467.895	544.315	255.695	509.729	631.12
CSM67UG8	229.687	418.355	461.744	513.065	427.828	451.689	371.686	687.058	476.92	420.646	420.442	524.499	181.931	646.352	504.049	402.305	497.272	439.927	528.36	304.353	486.074	631.727
CSM67UGC	121.449	246.031	386.635	417.458	387.816	342.291	212.514	1155.66	390.995	424.274	396.269	401.259	67.9452	290.386	438.248	322.039	419.992	367.209	441.633	352.515	450.869	544.594
CSM67UGO	247.81	394.91	451.153	439.809	403.447	425.882	237.413	597.505	362.354	338.355	371.825	410.381	174.959	532.323	336.43	373.618	390.225	412.426	366.505	246.534	416.804	502.404
CSM67UH7	223.257	300.391	501.302	512.89	440.456	494.845	348.828	616.539	331.106	572.31	479.918	516.841	88.4987	518.679	525.009	324.662	512.182	319.093	519.94	190.947	258.451	544.638
CSM6J2H9_P	215.201	322.064	413.189	446.004	380.913	399.184	300.441	530.687	415.147	361.786	364.33	434.009	199.576	565.228	353.321	343.616	417.814	393.297	366.061	269.674	422.204	510.026
CSM79HG5	191.182	418.269	203.324	434.983	380.432	216.63	237.516	833.903	429.022	407.457	396.467	457.763	56.8687	597.231	458.057	392.426	451.893	364.185	417.911	155.569	453.172	453.245
CSM79HG7_P	101.045	226.752	170.805	241.594	207.915	169.109	211.162	304.145	196.389	189.312	197.507	248.611	91.8811	331.625	193.885	194.879	261.073	207.513	201.513	98.6029	207.456	263.832
CSM79HGD_P	75.5225	128.902	129.759	141.758	120.409	125.165	97.9985	194.151	140.818	117.874	117.112	134.411	76.8803	146.616	126.301	123.66	132.808	122.961	139.619	80.1996	131.867	142.228
CSM79HGF_P	140.318	199.874	196.078	199.769	175.609	187.3	146.693	277.326	207.4	144.791	153.157	197.486	103.659	246.182	189.77	176.045	191.623	180.7	191.512	122.034	187.462	231.026
CSM79HGF	277.947	384.879	373.564	405.65	315.913	366.251	272.511	634.652	401.641	312.766	305.835	395.106	200.038	460.839	376.547	339.22	377.996	324.267	387.701	260.121	394.765	464.998
CSM79HGH_P	103.793	187.032	150.568	185.776	142.602	150.137	122.654	265.024	185.607	156.941	148.867	185.216	109.534	209.471	183.941	150.457	185.593	142.91	189.408	101.363	157.417	185.58
CSM79HGJ_P	187.819	307.22	150.442	271.559	182.903	160.725	141.093	540.029	322.2	224.704	203.955	273.669	0	317.822	313.934	235.398	306.952	179.842	286.665	147.632	299.496	310.435
CSM79HGL_P	48.2886	87.1087	60.622	98.2203	78.2488	60.9196	65.7576	157.493	71.6499	76.3488	77.6579	91.5151	59.6985	87.6547	87.8744	72.1397	91.4795	76.5956	92.3564	37.2615	92.8709	95.0715
CSM79HGN_P	90.5913	216.063	86.6621	188.025	147.721	95.9858	109	1020.8	364.159	183.702	162.698	448.791	70.2933	451.798	402.758	134.991	231.785	126.681	404.002	73.6178	137.445	440.88
CSM79HGP	206.061	362.186	374.359	457.636	410.465	356.37	311.726	851.169	438.052	428.702	417.796	465.018	133.267	479.914	425.702	337.654	476.05	403.099	429.357	328.115	456.003	516.499
CSM79HGR_P	148.291	216.152	219.29	271.543	231.679	217.926	228.357	451.871	243.422	236.37	238.504	268.032	70.1798	387.987	275.737	228.283	314.719	229.879	231.329	152.03	257.24	299.759
CSM79HGV_P	158.033	312.472	285.983	284.173	255.943	283.86	255.9	538.877	272.708	263.333	264.196	317.973	152.971	454.308	295.528	264.745	325.038	259.809	285.29	203.594	305.591	372.809
CSM79HGX	189.642	372.453	397.923	437.46	371.952	396.302	332.163	618.14	383.046	356.809	360.083	421.809	132.26	528.222	367.35	350.893	401.349	378.96	367.291	257.472	437.487	478.081
CSM79HGZ	160.69	315.395	352.46	376.825	324.944	342.54	352.179	678.756	314.492	381.719	352.508	427.275	97.7298	579.155	396.713	326.596	468.614	329.534	352.772	244.27	372.542	505.472
CSM79HH2_P	170.736	266.646	287.301	298.201	331.655	285.218	212.677	502.157	263.145	279.729	304.542	408.595	118.107	382.37	360.714	275.889	341.088	283.813	361.716	121.08	370.351	402.42
CSM79HH4	231.439	302.287	374.077	335.912	390.354	369.452	216.51	585.396	297.123	290.098	330.833	488.651	229.971	432.299	430.533	292.88	412.72	305.145	446.442	147.378	477.907	500.101
CSM79HH8	233.113	282.567	338.489	303.382	280.537	322.566	252.962	430.417	291.804	336.759	298.476	383.764	158.11	343.763	334.499	247.946	357.582	285.027	343.804	184.187	246.576	405.099
CSM79HHA	282.506	327.319	452.382	392.617	422.961	435.746	264.303	580.901	324.082	377.055	388.446	496.494	122.639	429.703	414.535	308.531	408.086	376.881	411.719	186.362	379.844	514.794
CSM79HHM	289.039	414.619	479.734	613.629	478.497	458.128	294.165	790.289	519.856	475.681	474.127	591.989	265.622	574.13	528.159	451.375	620.189	488.28	538.43	312.755	615.344	661.484
CSM79HHO	193.68	386.091	429.549	581.178	432.166	388.838	336.375	644.409	389.014	385.203	403.225	540.395	190.67	561.031	446.537	390.237	559.839	437.651	426.725	269.13	518.162	559.577
CSM79HHU	216.837	402.299	434.425	626.906	505.631	414.085	362.419	817.322	443.97	478.69	488.133	574.351	267.614	601.479	509.589	406.694	601.705	510.937	506.08	245.605	573.342	635.75
CSM79HHW_P	91.2697	356.626	241.331	336.131	304.57	250.838	302.423	637.927	312.265	349.693	330.387	384.283	136.583	594.261	350.3	306.439	386.739	297.93	352.385	120.76	381.813	384.088
CSM79HHW	95.5224	379.107	283.449	388.469	316.239	292.059	326.501	696.995	349.807	387.435	352.278	413.831	140.915	651.86	388.205	345.833	413.258	314.944	384.566	117.947	408.126	419.864
CSM79HI3	334.867	383.17	407.788	342.757	326.283	415.104	270.712	413.862	261.007	202.985	208.237	412.584	289.829	623.931	450.692	342.176	376.155	328.214	456.251	298.669	405.76	443.016
CSM79HI7	303.861	353.774	390.674	317.914	294.615	397.909	233.663	413.254	266.382	160.316	175.859	353.527	267.331	607.543	471.195	347.171	347.529	300.53	475.806	327.931	376.297	402.411
CSM79HIB	276.615	373.412	451.396	361.258	339.924	460.485	228.45	384.836	234.082	180.414	194.503	434.4	337.041	665.941	489.264	393.75	374.001	351.307	529.674	306.127	451.284	474.166
CSM79HID	216.629	430.44	296.462	382.613	335.731	302.718	249.114	660.148	392.747	372.573	356.663	404.05	209.329	421.712	428.87	332.196	421.143	336.26	426.97	132.685	441.6	427.733
CSM79HIF	246.62	467.672	272.524	448.736	404.258	287.344	186.333	736.361	472.777	454.946	425.317	472.892	88.4878	412.066	480.927	293.538	510.374	397.851	477.792	72.8972	491.062	487.968
CSM79HIH	243.625	449.497	316.212	414.879	363.359	323.784	209.622	791.209	439.991	417.529	384.899	448.485	171.893	440.103	445.715	333.101	461.061	353.186	446.287	125.525	465.755	475.879
CSM79HIJ	225.146	416.805	285.849	428.89	385.122	294.145	242.143	756.945	459.558	424.836	398.218	456.948	173.57	417.673	447.286	327.801	473.381	389.993	424.847	166.994	433.05	464.876
CSM79HIL	235.407	424.525	271.586	461.473	400.475	283.12	240.915	731.631	482.204	426.495	419.538	474.094	186.273	418.638	479.429	317.869	490.157	399.856	455.989	205.758	476.507	482.463
CSM79HIN	273.222	451.126	355.022	431.15	358.797	354.602	303.381	683.691	373.015	365.667	356.311	427.48	219.156	566.218	429.343	379.57	415.424	353.959	422.955	192.988	421.316	453.163
CSM79HIR	202.063	403.056	319.612	420.633	338.971	324.776	347.213	866.634	341.852	344.728	339.323	440.706	191.475	566.44	363.762	374.252	408.413	332.436	372.246	216.222	383.125	472.047
CSM79HIT	243.315	356.579	366.154	417.907	319.715	357.157	323.186	723.161	288.884	284.733	294.962	429.408	115.472	549.807	299.047	350.625	389.422	318.715	335.648	240.895	357.473	466.084
CSM79HIV	222.11	375.112	311.959	415.35	332.885	313.129	325.317	796.39	330.086	309.03	319.483	427.594	182.913	530.542	326.398	363.75	386.67	329.282	342.337	227.247	368.517	488.601
CSM79HIX	174.417	350.922	271.533	355.477	312.309	275.067	292.376	891.524	347.359	334.084	324.313	373.398	112.864	413.962	327.325	346.684	353.445	308.4	332.184	129.559	371.972	423.413
CSM79HIZ	242.72	358.784	387.026	390.472	340.868	351.623	258.26	698.049	350.781	297.086	309.052	371.166	245.324	466.644	318.502	333.545	331.387	356.542	357.343	270.966	398.585	461.196
CSM79HJ2_P	94.5559	301.123	259.5	338.622	305.161	270.854	247.79	502.473	295.024	299.536	295.315	383.946	101.264	524.092	338.563	266.667	369.384	299.738	317.27	138.207	386.986	361.788
CSM79HJ4_P	86.0157	298.811	180.719	366.207	320.978	193.225	205.626	592.374	322.711	340.542	328.851	367.8	36.7237	520.477	377.8	307.211	389.243	310.626	343.17	56.3783	412.355	355.831
CSM79HJ6_P	169.022	229.791	296.682	319.282	284.89	287.301	245.301	491.88	240.837	294.451	281.376	321.871	101.776	419.209	288.664	228.479	353.268	277.005	290.855	224.161	284.706	395.943
CSM79HJ8_P	156.12	329.642	308.903	347.422	295.609	305.642	269.696	523.588	296.143	293.315	289.319	353.097	172.126	433.925	322.809	310.524	340.009	302.725	321.026	182.787	393.838	392.994
CSM79HJA	149.883	352.035	303.322	413.6	346.645	315.628	287.896	617.754	356.093	370.802	362.412	425.927	185.727	536.404	402.1	362.333	422.931	347.495	384.614	132.398	443.036	451.109
CSM79HJC_P	165.668	343.731	348.313	377.064	318.76	350.169	291.697	559.023	331.107	318.999	310.811	392.014	136.996	547.438	355.412	315.003	377.422	322.89	339.113	217.907	426.231	438.803
CSM79HJI_P	143.325	290.1	259.69	264.445	241.523	245.45	254.754	485.429	216.666	266.366	247.685	305.625	212.527	329.941	266.568	307.76	259.676	237.896	256.999	184.764	279.908	267.189
CSM79HJM	100.451	459.375	320.488	509.005	402.91	329.535	412.215	734.589	453.257	442.449	422.926	509.066	181.84	718.972	448.699	401.529	507.013	389.28	454.715	164.996	468.9	524.649
CSM79HJO	123.471	439.656	341.495	482.171	401.41	351.13	429.495	782.825	440.222	442.993	422.465	516.445	177.112	754.668	469.548	404.871	511.451	397.646	461.984	171.662	474.081	536.948
CSM79HJS	129.083	433.793	373.342	431.721	355.473	367.739	350.959	701.477	363.266	391.095	363.444	432.575	237.991	617.107	405.5	316.419	432.957	358.024	410.782	220.07	415.798	463.256
CSM79HJU	44.0651	434.907	406.832	411.633	349.606	377.644	315.91	684.364	328.845	308.657	315.944	370.535	80.5376	506.16	328.989	346.162	339.737	369.223	370.76	279.672	411.742	427.786
CSM79HJW	247.288	394.981	286.085	369.677	338.727	295.914	303.338	651.712	376.158	347.662	344.281	423.657	72.9536	639.214	418.554	293.292	464.027	329.3	398.494	98.5519	399.675	434.01
CSM79HJY	301.742	424.556	360.578	398.41	354.134	360.466	345.807	559.796	362.328	357.362	355.154	424.798	160.847	644.879	441.251	307.309	485.215	348.472	420.083	167.265	400.095	456.185
CSM79HK9	171.582	329.46	329.6	356.476	290.037	314.936	286.85	657.913	290.407	297.149	293.971	359.366	128.255	480.788	354.932	298.016	363.054	285.493	333.111	156.744	349.849	372.32
CSM79HKB	174.006	318.056	314.744	424.922	331.411	307.465	301.69	706.344	311.703	331.853	329.892	411.641	173.555	530.33	381.754	323.386	396.49	325.079	359.957	135.068	349.889	430.948
CSM79HKT	73.7881	306.862	362.248	433.414	410.127	357.372	423.026	786.294	438.996	393.29	395.914	515.276	90.1883	850.894	419.565	275.327	476.401	399.932	419.696	304.042	400.248	568.489
CSM79HKV	85.9329	299.311	381.83	473.43	425.798	381.663	366.001	884.374	445.986	410.707	419.293	522.702	26.616	955.544	440.108	257.304	472.665	421.439	421.473	230.638	478.433	587.754
CSM79HKX	277.108	424.304	384.727	423.103	360.708	384.178	327.58	543.481	432.042	393.183	375.608	457.826	301.664	599.249	435.359	394.287	416.931	367.724	409.475	247.704	444.817	470.075
CSM79HKZ	281.017	371.911	325.958	373.949	308.574	328.555	298.749	483.181	357.842	364.152	337.397	427.684	310.81	539.179	416.394	363.342	377.601	307.954	361.89	224.652	408.432	388.823
CSM79HL4	273.039	414.212	356.831	429.781	357.019	357.759	310.06	569.814	398.336	381.94	368.606	437.625	286.196	510.459	413.885	395.028	407.786	361.568	389.227	244.428	412.37	463.766
CSM79HL6	285.591	363.885	353.639	349.195	292.109	347.622	293.736	423.473	321.158	328.975	306.033	392.04	285.062	492.042	344.324	354.144	333.305	297.191	323.127	272.329	351.716	395.41
CSM79HLA_TR	292.705	375.805	395.006	458.891	370.704	392.152	290.978	547.876	442.837	398.324	378.676	458.04	258.198	474.825	419.91	422.592	472.979	380.317	435.006	250.376	432.903	500.462
CSM79HLA	300.424	398.234	419.151	451.086	366.787	411.691	302.422	528.81	385.289	357.985	363.506	458.673	203.495	516.549	411.091	413.423	471.479	376.987	428.622	261.994	437.653	502.058
CSM79HLC	230.218	346.432	322.85	511.186	402.768	332.004	270.673	606.291	493.077	441.143	421.454	467.473	303.269	421.444	485.654	462.693	503.375	415.514	481.851	197.607	469.965	500.302
CSM79HLE	192.246	403.323	287.563	458.925	383.287	303.896	264.96	664.876	446.928	423.053	398.393	474.211	186.664	616.565	486.125	403.573	473.646	380.717	454.303	145.015	441.723	453.042
CSM79HLG	275.798	381.078	352.078	442.809	359.177	358.847	299.073	590.906	408.543	373.014	369.483	413.454	268.947	453.134	401.592	367.77	440.012	358.8	410.43	237.332	392.01	470.894
CSM79HLI	241.832	385.395	325.331	543.057	441.258	340.966	269.607	665.407	489.438	469.204	451.997	495.234	228.91	498.338	541.967	483.262	547.653	442.257	506.101	151.287	500.761	519.994
CSM79HLK	172.833	315.787	228.431	417.926	310.945	239.023	199.88	483.108	389.329	351.069	332.121	350.777	226.696	342.288	401.664	334.289	389.229	314.919	382.939	155.993	377.465	397.883
CSM79HLM	250.046	445.909	297.25	434.112	363.759	302.067	311.671	987.721	433.925	394.96	380.786	446.289	200.69	537.197	402.093	378.339	453.424	366.788	399.658	173.254	469.652	479.426
CSM79HM1	283.302	465.854	436.076	458.148	386.802	429.119	318.169	558.694	466.853	374.887	381.513	482.188	304.559	510.728	436.694	467.55	459.628	399.491	461.117	273.468	435.012	548.523
CSM79HM5_P	167.759	354.077	402.601	426.675	462.81	364.232	306.787	630.106	300.636	388.276	357.326	520.646	179.844	355.461	466.239	330.307	488.777	337.655	462.885	227.467	354.957	547.613
CSM79HM7	157.16	473.963	546.443	489.888	451.546	512.235	371.043	747.214	396.966	430.104	429.631	539.854	281.445	583.573	441.82	352.402	517.319	433.875	499.948	240.06	528.683	659.62
CSM79HM9_P	122.959	266.502	265.991	250.481	241.853	261.67	219.344	519.483	220.973	261.137	249.862	359.407	171.179	371.738	287.428	229.691	310.372	236.774	306.968	190.174	280.886	383.734
CSM79HMN	215.146	354.186	423.304	535.002	422.674	414.853	322.12	665.04	456.299	393.666	411.045	498.752	151.573	670.138	459.368	390.326	486.637	429.351	491.239	274.977	467.056	590.61
CSM79HMP	250.574	383.925	411.311	505.984	429.767	414.667	352.771	657.394	407.567	381.257	406.777	526.878	181.624	671.588	478.445	380.004	505.911	431.6	486.626	271.197	514.202	605.761
CSM79HMT	188.717	404.961	385.119	544.008	464.259	391.887	350.61	730.97	484.154	476.403	459.217	546.686	194.677	628.527	544.632	429.455	546.194	468.431	545.427	248.768	497.734	627.057
CSM79HN2	176.711	362.608	417.811	578.28	485.262	375.797	320.19	770.831	296.171	462.873	465.353	527.892	195.555	650.775	492.598	342.36	541.271	476.738	491.614	265.187	493.876	588.821
CSM79HN6	256.584	468.975	458.221	557.472	430.19	415.749	326.493	732.638	460.214	387.925	407.055	515.592	282.995	569.391	453.753	436.105	550.058	438.813	459.588	283.755	541.681	621.399
CSM79HNE	289.707	353.055	555.599	445.356	388.144	546.373	252.664	813.479	372.747	436.786	400.773	453.691	265.37	603.812	257.257	283.852	474.169	395.352	460.26	129.203	538.133	590.023
CSM79HNG_P	96.5635	116.033	102.632	122.541	113.13	95.5142	108.363	227.865	83.8021	118.576	111.789	118.681	60.7297	147.471	102.95	103.14	130.102	114.437	111.106	62.7356	134.331	139.549
CSM79HNI	376.372	459.895	505.659	570.383	446.91	458.669	344.771	825.984	291.331	444.397	446.805	501.595	129.736	592.168	458.934	340.588	514.07	421.961	456.163	212.02	502.869	632.061
CSM79HNK	339.161	423.562	421.333	462.752	378.417	376.933	335.76	856.961	310.067	357.9	358.611	403.969	214.398	550.57	388.683	351.297	468.515	379.13	398.506	250.156	472.472	525.278
CSM79HNM	357.056	429.207	423.027	486.089	376.052	387.767	362.132	955.207	348.683	389.222	377.491	443.851	166.871	541.695	397.601	352.983	471.167	369.59	400.758	260.843	469.616	521.924
CSM79HNO	124.907	393.541	296.215	371.211	329.547	293.329	291.663	766.774	284.704	381.934	350.236	411.359	224.061	345.96	343.486	396.548	354.93	324.802	331.483	224.356	414.213	376.909
CSM79HNU	80.6721	386.055	251.375	400.774	356.608	258.016	199.824	957.261	322.683	404.857	380.966	397.326	189.852	355.093	384.451	414.859	394.356	344	378.04	95.6268	456.095	423.579
CSM79HNW	169.671	350.127	284.735	344.132	306.477	276.799	291.537	704.614	299.446	344.352	328.735	375.28	259.13	348.398	354.595	376.861	336.568	294.064	338.929	163.564	375.92	326.553
CSM79HNY_P	185.351	325.801	284.033	339.332	270.26	291.427	217.959	515.217	332.991	297.494	281.367	356.505	208.065	401.159	338.063	294.713	384.486	266.122	330.06	141.735	371.225	351.586
CSM79HO1	282.74	381.961	401.531	433.483	361.496	392.425	291.184	684.02	369.859	396.317	381.397	437.595	261.54	404.593	459.751	401.531	430.169	359.334	425.6	191.722	408.228	444.662
CSM79HOF	209.294	324.857	327.985	388.685	299.169	312.837	277.799	578.946	291.967	303.043	297.414	384.154	204.605	462.71	336.96	298.491	385.099	297.863	324.396	189.977	345.85	420.343
CSM79HOH	164.998	344.348	359.498	399.664	309.228	352.571	325.643	743.016	335.632	345.315	327.016	400.483	159.228	591.754	375.36	328.013	411.463	309.043	369.603	205.687	395.399	439.729
CSM79HOJ	317.69	423.726	409.303	426.331	371.31	398.431	232.331	619.493	399.068	352.912	358.847	442.783	293.905	483.431	403.382	380.203	445.491	375.261	400.981	244.329	431.968	480.766
CSM79HOL	259.5	389.005	409.532	451.201	392.381	398.98	302.601	652.194	409.335	375.231	376.596	447.839	231.197	549.523	374.926	350.489	417.047	398.955	379.684	234.968	415.314	492.237
CSM79HOT	253.85	383.997	414.292	446.963	373.84	403.299	296.337	625.874	408.562	352.052	359.181	440.648	217.596	567.747	370.446	346.403	412.877	384.734	378.795	254.926	417.553	486.162
CSM79HOV	171.48	294.471	307.618	358.479	268.74	298.374	272.918	588.272	290.233	308.602	281.732	352.099	161.913	484.495	342.656	272.269	356.411	271.76	324.342	168.519	322.927	375.665
CSM79HOX	149.719	278.14	267.778	292.351	255.084	269.754	260.192	545.635	274.119	295.286	278.17	309.132	75.3197	474.495	313.944	255.847	403.815	261.642	269.35	205.817	289.649	360.501
CSM79HOZ	202.293	326.331	350.165	384.286	325.437	340.947	337.446	680.331	347.472	357.012	339.891	409.688	145.929	545.858	385.936	324.421	429.517	330.949	340.431	240.927	386.112	463.865
CSM79HP2	166.083	293.842	333.421	335.943	270.993	321.789	298.562	599.951	314.175	316.833	295.361	357.255	111.003	552.585	353.133	286.477	425.083	279.382	315.598	248.886	353.439	440.053
CSM79HP4	176.1	280.498	319.013	312.567	275.364	311.657	264.177	539.198	324.493	281.427	284.438	321.964	90.5652	498.827	318.784	247.664	397.373	276.023	281.394	259.004	320.161	415.432
