feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis
PSM6XBSC_P	-5.23037389879612	-4.33040000659547	-4.42371399516759	-4.26039642600057	-4.48361304117402	-4.43828460498371	-4.98599464162773	-4.19378022470051	-4.37918961439407	-4.45537369209205	-4.48096433657647	-4.29862715306762	-5.38089626244289	-3.91844361328288	-4.48058634686211	-4.55401136871166	-4.32728088324122	-4.44570947539415	-4.4666476596327	-4.97837636934573	-4.30766048837964	-4.10833133623381
PSM6XBSE_P	-5.18913786013133	-4.43783034387392	-4.34018225468362	-4.43220460032079	-4.59110986152812	-4.36539745643077	-4.72247040206148	-3.42139089638454	-4.68964619015864	-4.64795750098618	-4.61106933025288	-4.40848226215733	-5.58554870101098	-3.83700786884331	-4.46697612005219	-4.61501569582151	-4.48383117935988	-4.57520830244782	-4.45809823073696	-5.06859563406052	-4.3271693315304	-4.20265265279043
PSM6XBSE	-4.96826295889752	-4.33318819809964	-4.21993875797608	-4.39875745771844	-4.55640694699975	-4.3094392277419	-4.79060241947956	-3.54527525494171	-4.93836973477836	-4.7679098226233	-4.6878704678227	-4.33608297463603	-5.85252277652721	-3.74031119152981	-4.58662833788133	-4.57927152806192	-4.56413311291188	-4.52598195148584	-4.4236991472091	-5.1987954943637	-4.35581933080452	-4.03266386338559
PSM6XBSG_P	-6.01866704824113	-4.27017127799344	-4.48180646897975	-4.4452558227334	-4.80365335161564	-4.49099486202052	-4.68277434420861	-3.31401266654823	-4.64763393035029	-4.57076510966588	-4.68330552031617	-4.17359317455712	-5.57247836928963	-3.84868735282152	-4.2742682078763	-4.6025609918283	-4.35684796211652	-4.76398671762709	-4.2547421161648	-5.39058992772624	-4.38936554740077	-4.23227000045111
PSM6XBSI	-5.40268907343976	-4.38525344127263	-4.71900477886761	-4.23535937506187	-4.54996141275249	-4.72033631495718	-4.77322362527621	-3.34016558128387	-4.40405400814164	-4.47498616889086	-4.50072297836888	-4.35491099396451	-5.53976121979785	-4.21015477537111	-4.42739046595343	-4.52439611324771	-4.3024036891149	-4.5337342798979	-4.43639803073924	-5.32222398351271	-4.20310758360226	-4.27966480361502
PSM6XBSK	-5.1928335671011	-4.38285518194712	-4.29307386004607	-4.21167158851312	-4.46129436373721	-4.33258716466404	-4.77479530024904	-3.91627963713215	-4.50320566826245	-4.54033616427596	-4.51844203131204	-4.34814290928181	-5.55784911574541	-3.90291947592879	-4.80073267033218	-4.63102438963007	-4.37214265435721	-4.43535206520304	-4.61907174106551	-5.02412266630375	-4.23780659750236	-4.0856040325534
PSM6XBSM	-4.99845801050994	-4.56483742657074	-4.2847736188937	-4.29836689530381	-4.52641175855278	-4.390481097735	-4.75613012684172	-3.66518436117629	-4.44823265585129	-4.84205737543312	-4.73599451974505	-4.37050393003466	-5.06704882328049	-4.07404322595143	-4.72765821469677	-4.4303606501208	-4.43381208949708	-4.4788074966572	-4.49523948181917	-4.9812438611185	-4.25205215283715	-4.1086639742606
PSM6XBSO	-5.17269835393994	-4.56099209200838	-4.35601804739461	-4.26449498273323	-4.66692506395893	-4.42141359418378	-4.5337580035828	-3.56732065030407	-4.59653446401513	-4.64757619446284	-4.66542456764066	-4.30850325599183	-4.93899644427893	-4.1513286076627	-4.61437159224889	-4.38045430545236	-4.44396414697522	-4.60892130280812	-4.50081558057518	-5.0070454789651	-4.21707635333986	-4.30177206249683
PSM6XBSS	-5.04100503076622	-4.40594758916907	-4.60958871827933	-4.26950891968166	-4.51272581319459	-4.65555477489556	-4.84145801283414	-3.76762869578607	-4.43341885449337	-4.54033380269593	-4.53260029808607	-4.30726757323966	-5.23575951086216	-3.9556386330377	-4.46532651996345	-4.54723820827304	-4.31498222805663	-4.48016619801473	-4.51968960233167	-5.17480808596331	-4.26995407777313	-4.11548742303345
PSM6XBSU	-5.1197168781991	-4.4113026832681	-4.69864102292435	-4.2758768754018	-4.54744244188156	-4.7237579256308	-4.74931542995631	-3.72265144408497	-4.43347185155568	-4.5035055733393	-4.5128204583748	-4.29205010048022	-5.28149798014493	-3.82391146344001	-4.41071675171275	-4.47682687986066	-4.3236127885186	-4.52775083701342	-4.52691793915905	-5.35997347250216	-4.29868539635967	-4.17722964551321
PSM6XBT1	-5.8538675894767	-4.4750902302346	-4.57740315746492	-4.23912897081174	-4.59668878833028	-4.622684707129	-4.66856294451647	-3.76045474727973	-4.40187335151797	-4.4577973631382	-4.57243544751171	-4.32898071872963	-4.9690514826565	-3.92088196614859	-4.49104541881358	-4.52141350605605	-4.33036368966436	-4.5515294423883	-4.4972927123992	-5.36721406577128	-4.21677752827693	-3.99587532496064
PSM6XBT3	-5.25631433382041	-4.24719665492468	-4.46194955929003	-4.44974350540949	-4.77518444137327	-4.4746475501315	-4.80470406739804	-3.66862360494344	-4.56159002604915	-4.40366120019865	-4.59909476041115	-4.39969017606862	-4.99600564702157	-3.88557330570188	-4.37627407189197	-4.43151773015509	-4.31994905838781	-4.73937427333647	-4.32077825219682	-5.55194440143526	-4.32967695769795	-4.21589684749726
PSM6XBT5	-10.7963772315192	-4.33418100848584	-4.5393654528723	-4.47837986557661	-4.74866653549401	-4.53269259120036	-4.66123615735552	-3.24600917441018	-4.47576974898013	-4.44918967775638	-4.65674357071568	-4.28543286772062	-6.17969204837206	-3.77864838781546	-4.14177547840361	-4.57539571429241	-4.14577964446033	-4.78223668559126	-4.1934151044395	-6.07061869453668	-4.18944219511168	-4.23375329885453
PSM6XBT7	-5.31855048858345	-4.3094938576706	-4.27690415953227	-4.42141406984621	-4.65878592014656	-4.32339171963106	-4.6658140153953	-3.52334799829294	-4.69939608900202	-4.56415797952788	-4.60190447341339	-4.39501335009625	-5.20076530538644	-3.88883373695886	-4.69469005605911	-4.52352185147883	-4.37427942439786	-4.63591704586914	-4.56282207577712	-4.99120120971794	-4.33052085447335	-4.25992814011873
PSM6XBT9	-7.08494010293406	-4.20649781352255	-4.39465204524692	-4.32067998156108	-4.65442204431925	-4.41425802703411	-4.65146920571879	-3.50642589933411	-4.75456720580825	-4.45751835316997	-4.56306692032826	-4.31955416207544	-5.06805546072241	-3.68777517886626	-4.69382535611903	-4.55159802523832	-4.32116385087011	-4.63598572514115	-4.57435544853231	-5.01429173156989	-4.45362568729707	-4.20946161653802
PSM6XBTB	-5.02377947345444	-4.33952355660515	-4.69760805859273	-4.43057562832681	-4.69257110302595	-4.65787965563161	-4.8571629790646	-3.29719832646381	-4.57450373314157	-4.44427195906939	-4.55459544906693	-4.32426197982933	-4.87186053788615	-3.93829878529745	-4.4851475422147	-4.48211402941744	-4.33990321689744	-4.71890714113121	-4.43126092388455	-5.85661459701849	-4.38088738300828	-4.2563847395654
PSM6XBTF_P	-5.31205300918959	-4.67102498740101	-4.49167821753003	-4.28288734817621	-4.53522185921819	-4.47958541585088	-4.76857633980169	-4.21485954388579	-4.30692193868276	-4.50394944336295	-4.52444490986417	-4.22606986161866	-5.43351570598786	-3.82268496689135	-4.32678935674494	-4.46559170981608	-4.30148103118372	-4.49516179338516	-4.37848206748792	-5.13452144495743	-4.27320637746536	-4.11894259211095
PSM6XBTH_P	-5.11946040680442	-4.38116298588948	-4.45053007906647	-4.2437435681831	-4.45773200864966	-4.4740737225996	-4.76959243043129	-4.18734254160604	-4.30385793523063	-4.5306721642156	-4.49709696025098	-4.36101134197877	-5.63884575798026	-3.90126731894702	-4.44634580453646	-4.58782465628398	-4.35044024485085	-4.4128574075491	-4.43033902387683	-5.02383939909085	-4.3474912677404	-4.07894515644191
PSM6XBTL	-5.41696400947989	-4.50937236758022	-4.44506023288071	-4.24654095154423	-4.53312108433778	-4.44873725380916	-4.70875511030111	-4.17961513301254	-4.41494994299776	-4.47571098299495	-4.52915170476204	-4.19210343742038	-5.3980616305792	-3.79035229849286	-4.34891187217456	-4.71728954596617	-4.30827899097409	-4.50714898168916	-4.43960292766625	-4.99118069972128	-4.32688349692146	-4.13385789103691
PSM6XBTN_P	-5.11499944912804	-4.70200087445869	-4.50859086206508	-4.2365731211994	-4.42471778734506	-4.52649053387364	-5.10008738679771	-4.23380923605222	-4.26977385179632	-4.42662566136966	-4.42899369331611	-4.29475880213816	-5.06004582065778	-4.12608742401309	-4.33258232184238	-4.46856030776608	-4.28094273656996	-4.37387129106536	-4.36790268164346	-5.06645766200355	-4.32447455874958	-4.11106402078751
PSM6XBTP	-5.1710078319199	-4.49514472960224	-4.42941850181044	-4.3391235053113	-4.58022358911578	-4.42683205371225	-4.74661357448626	-4.10422766535402	-4.39155292697063	-4.49186744937416	-4.53891945138014	-4.29176275402774	-5.61435197436623	-3.7617025417195	-4.43266868034376	-4.62789468806348	-4.3021562764127	-4.5306361736355	-4.44658558769744	-4.98221963196657	-4.30742284002582	-4.07387212897455
PSM6XBTR	-5.91630343817168	-4.72505905301448	-4.80100745650296	-4.18975660770264	-4.42419619542866	-4.76074141389993	-4.87841713934511	-3.87236883030185	-4.26940903719942	-4.36414936245504	-4.41060358476838	-4.18637618677144	-5.69763153597201	-3.89720780231845	-4.11959748935408	-4.41737043744799	-4.16777570904897	-4.4308372557855	-4.38943608409184	-5.80880751452129	-4.2510433331085	-4.15647192534146
PSM6XBTT	-5.31018779267891	-4.56895387607744	-4.53497170498238	-4.2123034505338	-4.54667022985272	-4.53822942365368	-4.67822967592993	-3.93759620559631	-4.35033560013749	-4.52752558139824	-4.55664532307089	-4.22333519930264	-5.36236338122178	-3.86509545177985	-4.37986604935335	-4.4690714198215	-4.25079309435623	-4.50693499978606	-4.60136417394394	-5.16115109212695	-4.39114175089801	-4.11798818857179
PSM6XBTX	-5.69307646696065	-4.80440972895081	-4.77796418478872	-4.23068639392538	-4.45264385291752	-4.76110260969464	-4.73218339925218	-3.49641754837788	-4.46101410380907	-4.42050206757881	-4.43919492082204	-4.27333101389601	-5.41428310298709	-3.96020746810175	-4.31297549520317	-4.41097751765601	-4.20217687187743	-4.45640156621847	-4.39354964271546	-5.65987288349621	-4.43731062279577	-4.10604880235061
PSM6XBTZ_P	-5.65689062322753	-4.61581845591477	-4.92594836190268	-4.21612639994099	-4.45115585439534	-4.90000694909916	-4.85275352297602	-3.87492195676552	-4.22055358276696	-4.32448776620343	-4.39158901320231	-4.19885689316419	-5.58495452973217	-3.94352424173898	-4.17571688761501	-4.37585782307597	-4.07973532018298	-4.45717672388066	-4.44016606555367	-5.83877794044588	-4.29138035079736	-4.14636163786392
PSM6XBU2	-5.32793263803653	-4.57427188621039	-4.75871170486515	-4.21681788372376	-4.49713297795658	-4.70793729456491	-4.66111511925163	-3.80925460073678	-4.43052474644249	-4.42042024565719	-4.45693745608644	-4.24772575472701	-5.59814848664111	-3.79582317912718	-4.31348350528232	-4.40569502297526	-4.28065398955067	-4.48221642687982	-4.45149014312807	-5.52916505544265	-4.32646660436082	-4.20439587055742
PSM6XBUG	-5.22239153111075	-4.5309934409456	-4.22276048769905	-4.29979519737721	-4.50093943214746	-4.43958760017416	-4.7330369209552	-3.81118530341196	-4.3915240935141	-4.81788636107915	-4.75190068317455	-4.40154754975996	-5.37428089120172	-3.86875717750484	-4.63038711300312	-4.61470334548028	-4.53814448820553	-4.42443374305237	-4.4060399697462	-4.86657138380298	-4.21867068072866	-4.04720873088643
PSM6XBUI	-5.30637965517593	-4.64192872790542	-4.42188033368403	-4.38181626408577	-4.6255794829321	-4.638965421366	-4.67092246839285	-3.50745771745611	-4.31602138560949	-4.63551295844645	-4.61224699882307	-4.44775613635819	-5.0519717538252	-3.93398587159193	-4.64566963784231	-4.65014656186651	-4.43243103650273	-4.57868550535655	-4.59485852986805	-4.71935407131157	-4.21506553947857	-4.09840774958565
PSM6XBUK	-5.14708824096596	-4.43296240858491	-4.47849053797915	-4.26784626997434	-4.56287976028518	-4.53241132760943	-4.75654849047431	-3.49525271382711	-4.43617386528596	-4.49785368042669	-4.5466275581099	-4.35924873969145	-5.00767456862408	-4.231533155103	-4.55676117203943	-4.52448972676047	-4.36763141618395	-4.51567202472794	-4.53319390374468	-5.27649828013673	-4.26866059798474	-4.25786250222865
PSM6XBUM	-5.09591638242593	-4.41605649241578	-4.54019947387094	-4.30358934345162	-4.51800880158471	-4.577285272111	-4.67185338196097	-3.60302214384106	-4.53876194892117	-4.58407476491363	-4.56584883585688	-4.34620034336813	-5.02463076572224	-3.99417853293176	-4.60634229426709	-4.46334532395461	-4.3623062877772	-4.51298474345339	-4.55598601977967	-5.24254527551421	-4.2661953821237	-4.21195695568079
PSM6XBUO	-5.25830278674077	-4.53297364749657	-4.28475057461696	-4.25430165536593	-4.42679811620666	-4.41728742301953	-4.73670076891275	-3.66596598263614	-4.37482719554631	-4.75369440353487	-4.67865502015156	-4.35531561907013	-5.22809278026066	-4.01746023602195	-4.68337859293564	-4.65316692901411	-4.46371098505946	-4.35168973202408	-4.43911233242411	-4.91951771538903	-4.35213579359448	-4.1917791029217
PSM6XBUQ	-5.37986563677926	-4.47081844840354	-4.40758103777174	-4.25634714324001	-4.50364612657732	-4.48403573704951	-4.65836727267548	-3.67709151710084	-4.40642495726998	-4.71967528618478	-4.6207078252914	-4.35092761009809	-5.0160535033063	-4.03241001586177	-4.64929296560859	-4.52181514712078	-4.48179543876518	-4.44144695896897	-4.58810371810092	-4.92830560871771	-4.20948188213549	-4.17162902679525
PSM6XBV2	-5.14255924086389	-4.38639160467783	-4.50384377514431	-4.24413707955827	-4.54520152988261	-4.50964903491584	-4.73611516600611	-3.774849640448	-4.30554186151619	-4.66498122829749	-4.60461120157357	-4.38742203762719	-5.20413204201818	-3.91102681499485	-4.66441932370465	-4.41975724147161	-4.27797374957126	-4.58276106666512	-4.55700761842125	-5.15486689270299	-4.22292064836931	-4.21873075298642
PSM6XBV4	-6.17174862898364	-4.65347119699952	-5.00204071112792	-4.16475457329419	-4.51841833467483	-4.92234511808772	-5.00547434338966	-3.7898407096931	-4.27273734541136	-4.29636863099387	-4.39107116555684	-4.07796915558244	-6.31317630374118	-3.44271264150796	-4.23362565134493	-5.10374091615009	-4.11225029840416	-4.53396989245179	-4.30171862382574	-5.97663534384899	-4.12368619339447	-4.10360587533519
PSM6XBVI	-5.16733996876808	-4.52286732623711	-4.66052097659757	-4.35970795000752	-4.6224063357652	-4.62200607356992	-4.86194291357437	-3.27434542968936	-4.44826272648469	-4.44085633431037	-4.52774608725545	-4.36663641630715	-6.21067166121853	-3.85381525790639	-4.16762941287677	-4.65905740815927	-4.35179298392796	-4.63449136266986	-4.32132020298134	-6.21956560200109	-4.20901483075103	-4.23358605647545
PSM6XBVK	-6.03499205427611	-4.72809013081614	-5.04110189299328	-4.27129577941899	-4.51685630106631	-4.94101669581858	-5.10953532184077	-3.23763767497668	-4.44274860202187	-4.38862949590418	-4.45378053175997	-4.2245497127128	-7.25551643114102	-3.67674875147081	-4.05288930743645	-4.66728777411311	-4.20452755854919	-4.53642951467438	-4.2155926443696	-6.46305637962388	-4.14252068816555	-4.12441616735921
PSM6XBVM	-5.84731723615711	-4.96854105229363	-4.76258563327793	-4.26960581127636	-4.51404857825933	-4.70505754711952	-4.85962035358368	-3.28390964643793	-4.45240740326865	-4.40805092387333	-4.4446572996666	-4.30306207043804	-5.94663189317271	-3.79326261227673	-4.15302779895921	-4.54743324866561	-4.29959873138666	-4.52742964401742	-4.25772048374642	-6.13303342076919	-4.28818750597427	-4.20397000430425
PSM6XBVO	-5.62044409148697	-4.80986899471212	-4.73126824741973	-4.34845086653009	-4.56923590837489	-4.68278414043939	-4.93302221819174	-3.34431449894176	-4.48250207341168	-4.41977480420391	-4.49243736404814	-4.26486101161337	-5.58548055134949	-3.89703425149559	-4.11595711966428	-4.58319016718157	-4.33816928839241	-4.56785595272967	-4.26090495638912	-5.95158083788291	-4.1734921882208	-4.19894280220914
PSM6XBVQ	-5.46331574712724	-4.81914032534198	-4.46624243900269	-4.34537849698726	-4.5586277716085	-4.44263423787593	-4.72139844915289	-3.45468610890652	-4.59154441408912	-4.50923661066911	-4.54417701560153	-4.27092734940622	-6.25832313118666	-3.73232854187956	-4.23304334921076	-4.78810823281877	-4.3482327737262	-4.53602133237446	-4.31209165646582	-5.41571639300717	-4.28527256953514	-4.18554877442411
PSM6XBVS	-5.63229536607013	-4.85641104630575	-4.79688623108996	-4.35831822572318	-4.53838982071444	-4.72803790733659	-4.93277982289191	-3.40235529766639	-4.44784835042439	-4.42076618563782	-4.47861620007139	-4.31190769765201	-5.44083053517443	-3.94925094401451	-4.16124071952815	-4.4754034004557	-4.28075747943889	-4.52781898358067	-4.2207770179806	-5.90461105917485	-4.14819583538953	-4.19319450794755
PSM6XBVY_P	-5.46212426907536	-4.36227545403187	-4.51330186675026	-4.11060466607629	-4.45821487717664	-4.51852139550846	-4.66694279714085	-3.93358474108383	-4.3278815882586	-4.43778010148684	-4.46915988275206	-4.30232176371458	-5.75157910553968	-4.12973535600874	-4.31558177540271	-4.3802426980998	-4.31119718543237	-4.46335046190845	-4.4100275610236	-5.30984624121492	-4.44985462811009	-4.21946519997225
PSM6XBW1_P	-5.30629667575827	-4.66162683242528	-4.87141081471803	-4.48335125526222	-5.07930909497295	-4.82286051776823	-5.25419059620712	-2.9920783635851	-4.31818722505932	-4.56250000871267	-4.91907689253144	-3.96920471254244	-5.42403446080796	-3.75150706958878	-4.17591479936085	-4.79686165143015	-4.45575644022592	-5.15009211403215	-4.21574343444504	-5.20476824156282	-4.7020379004662	-3.87263210523909
PSM6XBW3	-4.63534116399518	-4.57697078192571	-4.35223741422897	-4.34132013623855	-4.61497239609667	-4.37928680103479	-4.86146699001227	-4.71168652102266	-4.84862865778874	-4.7171750935339	-4.93661775873247	-4.17103297370436	-4.42322257591768	-3.85924657206818	-4.40044333903031	-4.29272089077711	-4.56093447557029	-4.62468796588891	-4.32496152841844	-4.29532660937456	-4.26042431096813	-4.39699830065242
PSM7J127	-4.86374212049191	-4.3486983303406	-4.6177233923969	-4.46858310561673	-4.64306888984403	-4.60858501331588	-4.80615829201799	-3.28201032250636	-4.50405558890096	-4.47080214074871	-4.55657616056936	-4.36585132000607	-4.87559587433748	-4.19750107981977	-4.44126111016806	-4.49770807826401	-4.33994153597264	-4.66010570683994	-4.40932011352613	-5.78679678056512	-4.41251209741789	-4.29265585631675
PSM7J12B	-5.1271813998848	-4.33691152931875	-4.76484207602898	-4.4153564573638	-4.58666908056637	-4.72840109651778	-4.85358603233989	-3.29281292114726	-4.5349202486136	-4.42670571954666	-4.52928091128426	-4.3295808830779	-5.18920748108864	-3.94383599453642	-4.36043584541033	-4.52964013468187	-4.33844947826031	-4.61668897882584	-4.38814609358348	-5.78718174109818	-4.42694325390644	-4.2461120249227
PSM7J12D	-5.77530254078157	-4.36143304588112	-4.57015395889421	-4.41897277377878	-4.5698599883011	-4.54575700192545	-4.68502643831777	-3.42945468206581	-4.6554992600912	-4.40233473985163	-4.53609244100302	-4.17164908474028	-6.18043815801822	-3.87979887847069	-4.29578787838931	-4.42222565843631	-4.30719782805635	-4.5905994615393	-4.28750267390135	-5.59850197853785	-4.42414640834094	-4.25542811598482
PSM7J12F	-5.76484637157632	-4.48751745297784	-4.69563774637177	-4.40221540020079	-4.55518642057976	-4.67193954341372	-4.93941591666597	-3.27453091466882	-4.52827884020292	-4.42407404878844	-4.49486875630125	-4.27992380184829	-5.62507087517321	-3.8000226473843	-4.22762976417865	-4.60587217163921	-4.30279633356432	-4.56535408237979	-4.26150531891427	-6.18075658842446	-4.36470621199611	-4.21519812426754
PSM7J12J	-5.23982600654678	-4.12184445117084	-4.2399196268706	-4.06005868105134	-4.46981113335708	-4.17312171049884	-5.23503608100556	-4.01702156081845	-4.52010675192956	-4.14916204816824	-4.33874786518759	-4.26730826200017	-5.78953982902149	-5.24493719192825	-3.88005415529435	-4.98695848617923	-4.3104065311588	-4.70725182994939	-4.00919874997851	-6.0935296266032	-4.27237727767887	-4.26613688880449
PSM7J12R	-5.14061782187163	-4.22751639639199	-4.36222763210089	-4.23615624304285	-4.59252258136647	-4.34877979691817	-4.79672656912355	-3.21184399360273	-4.54993552522155	-4.32070964829515	-4.46683410701065	-4.30680623904385	-5.85522764649681	-4.78588398930165	-4.24921737583463	-5.1533022366002	-4.4024117104397	-4.65392706032047	-4.28344664319376	-5.52556469236799	-4.35486051863206	-4.3070029641966
PSM7J12V	-5.74363366193896	-4.73861529527897	-4.39064232706149	-4.2747505052218	-4.35437465184524	-4.40973070217271	-4.69866903033753	-3.96576550438174	-4.27332990823962	-4.24879168641973	-4.34117764435649	-4.27712432177115	-6.79653928426186	-4.10798672675268	-4.40588079553281	-4.54481983917253	-4.19544077534846	-4.37903250081715	-4.43075578230425	-5.01345631347581	-4.53819192091658	-4.03840629461022
PSM7J12Z	-5.35561876307581	-4.69208703087622	-4.36240465428438	-4.30474672553248	-4.48685684249388	-4.41603743476688	-4.74559149879946	-3.98444701605546	-4.30090336921494	-4.48305675862481	-4.48045562706637	-4.25725243869412	-5.97716867695219	-4.12443561151209	-4.36154471251785	-4.4919307640989	-4.21363074894031	-4.45143472073734	-4.35280180145795	-4.98648540580397	-4.42066039343582	-4.05501551469972
PSM7J136	-5.37050616147718	-4.44088190331547	-4.63187452946249	-4.23307525757393	-4.47546095833552	-4.64802942291193	-4.73040265219086	-3.62950051287967	-4.35278004588496	-4.54188339833127	-4.49714578713348	-4.33501672184596	-5.26471850795433	-4.12468159130291	-4.45451012480865	-4.55233608019998	-4.35305170941428	-4.45605859509028	-4.48611897362621	-5.15059457831244	-4.2934016292006	-4.12197295670962
PSM7J13E	-5.23499203788778	-4.41841214547244	-4.44502397767379	-4.2973846272671	-4.51804936395422	-4.48697709631097	-4.63234784529392	-3.81545135856589	-4.52416548915339	-4.59835605161513	-4.56477899157846	-4.30592567625543	-5.28806764752599	-3.79268077082969	-4.53762410733607	-4.6296233897221	-4.51361657164173	-4.48779473980232	-4.55053712457315	-5.03734958850301	-4.32879702565313	-4.05097644715977
PSM7J13I	-5.26323376723347	-4.39804067975807	-4.74023434634945	-4.36336478278525	-4.49043928568318	-4.75391804244825	-4.82368638410634	-3.17764133403874	-4.28250518098197	-4.55216904582627	-4.50846369474416	-4.38160876621955	-5.82522333265332	-4.18668993675703	-4.41111239550346	-4.57961444957589	-4.37704370717571	-4.48604127415167	-4.48951748446398	-5.34529349941114	-4.29687383447703	-4.23469716645289
PSM7J13K	-5.37071476599001	-4.26952517384458	-4.98751666892635	-4.43497592106375	-4.58443001831885	-4.92948867012183	-5.18910210166586	-3.06232101732666	-4.22120441544417	-4.43853821448256	-4.50186155053109	-4.30533715807907	-5.96483726599664	-4.07795928115058	-4.1970565855056	-4.57917945353983	-4.38191824301216	-4.57208573569944	-4.33188370904635	-6.04933471301269	-4.30576731884185	-4.23091050433428
PSM7J13M	-5.62489626816287	-4.26649112543246	-4.89284535935658	-4.34381370369002	-4.48883090518325	-4.86597763557846	-4.92154062329572	-3.25608406217187	-4.29249854448585	-4.48227748867919	-4.47816293257119	-4.2935511563239	-5.51075148596416	-4.10305898276125	-4.32952920673938	-4.6230183061004	-4.37476970369854	-4.48531134633681	-4.39476080989248	-5.73509940442175	-4.28675552139829	-4.16091575232275
PSM7J13Q	-5.41478927235839	-4.23981029789701	-5.0267788541976	-4.26052566124641	-4.495825047289	-4.9800422718923	-5.03860882654264	-3.2061785809658	-4.24715792971954	-4.39741055627945	-4.45884895611818	-4.2568863604878	-5.73083968346884	-4.20225969954498	-4.31435031752376	-4.65267469510768	-4.36374672212264	-4.4977111473183	-4.39204251126505	-5.5922377801395	-4.30814090670388	-4.23083766822343
PSM7J13U_P	-5.27424242796583	-4.23545822418531	-4.96559897176378	-4.3135867003831	-4.47998403078129	-4.90735784512964	-5.03807701395508	-3.66805622759707	-4.31201797863796	-4.29456875977053	-4.41837992306153	-4.18526116786751	-6.85041323204058	-3.78404448632341	-4.19316775831875	-4.44094786917739	-4.13188795072172	-4.45406340439063	-4.40848553518863	-6.28501545932048	-4.32265261057143	-4.21132354059869
PSM7J13Y_P	-5.0995524452155	-4.41585541311505	-4.65509189936866	-4.362425639008	-4.57555061091419	-4.64090593211251	-4.95636436548027	-3.80387344649702	-4.35903164411333	-4.34769376474898	-4.48863002875144	-4.27440069297784	-5.19021873350182	-3.89612763379677	-4.25628855558989	-4.50062865652246	-4.31410667158003	-4.5366534561615	-4.5428776237143	-5.59912875803973	-4.23830172713221	-4.18824352865133
PSM7J13Y	-5.08945391728423	-4.4234324118114	-4.61861572265201	-4.39384017416282	-4.62823902005196	-4.61091185723364	-4.92541932607	-3.80907713642275	-4.38418328684644	-4.40786771150565	-4.51063581674069	-4.26920756343628	-5.21367806409412	-3.83526033754245	-4.20988916559809	-4.47355328680371	-4.36682472853976	-4.57672543756576	-4.46820028429951	-5.51593695729653	-4.30211352339153	-4.17769390759699
PSM7J141	-5.14032123167968	-4.46952715938761	-4.7020212513603	-4.23298136194483	-4.57277736119771	-4.6923446319546	-5.06614011297887	-3.72426090708972	-4.30438199203847	-4.39049094628494	-4.46227019593653	-4.18094481730983	-6.02187382938406	-3.74590852837434	-4.29017672612541	-4.51122554559897	-4.26716275378675	-4.53076343281829	-4.5263589304316	-5.80399557467356	-4.18664249380508	-4.22124374971824
PSM7J143_P	-5.21969734077239	-4.59548848026766	-4.77618565663597	-4.30695994134556	-4.49245960529415	-4.7458790544492	-5.10021800090385	-3.75425797534616	-4.24153248403471	-4.34973498455077	-4.43309365739616	-4.25348419686842	-5.57851010999354	-3.78627715908469	-4.19671971903913	-4.48896113303936	-4.29260820046293	-4.46113506020545	-4.46738360795123	-5.81891083426461	-4.21398143235718	-4.2244908133623
PSM7J14L	-4.44895682285932	-4.01928246255357	-4.61110848115553	-4.47178635696332	-4.81425334872358	-4.56494673187331	-4.49046776325997	-5.71547511676913	-5.43283488533247	-4.96960868628723	-4.99699182438909	-4.29088564887475	-4.23085816605541	-4.00534884818213	-4.03367088369005	-4.26689421870964	-4.39271090785422	-4.80291305203405	-4.10048878949522	-4.78259774649796	-3.9000393482883	-4.20533701494693
PSM7J14N	-5.81666097215823	-5.03635028430009	-3.90406593154885	-4.11435164851499	-4.34963582997161	-4.02887212610996	-6.05218403205771	-3.79155411532142	-4.75171227003191	-4.4863927787388	-4.43926451840674	-4.15276508903849	-7.59669951761001	-3.60317862859401	-4.82412118958278	-4.57955618499999	-4.40605599760637	-4.2526001054438	-4.37674591549439	-6.91019312203328	-4.03436827076061	-3.9675416358102
